utc_ts,game,viewers
2025-06-21T19:33:22,ARK: Survival Ascended,4886
2025-06-21T19:33:22,Etheria: Restart,4771
2025-06-21T19:33:22,Garry's Mod,4719
2025-06-21T19:33:22,"Pools, Hot Tubs, and Beaches",4596
2025-06-21T19:33:22,Arena Breakout: Infinite,4459
2025-06-21T19:33:22,Black Desert,4337
2025-06-21T19:33:22,Still Wakes the Deep,4387
2025-06-21T19:33:22,Age of Empires II,4363
2025-06-21T19:33:22,Stellar Blade,4161
2025-06-21T19:33:22,Crypto,4036
2025-06-21T19:33:22,Lost Ark,3930
2025-06-21T19:33:22,Talk Shows & Podcasts,3837
2025-06-21T19:33:22,Broken Arrow,3835
2025-06-21T19:33:32,Counter-Strike,642091
2025-06-21T19:33:32,Just Chatting,610382
2025-06-21T19:33:32,VALORANT,314157
2025-06-21T19:33:32,IRL,116094
2025-06-21T19:33:32,Grand Theft Auto V,109940
2025-06-21T19:33:32,League of Legends,103172
2025-06-21T19:33:32,Call of Duty: Warzone,69608
2025-06-21T19:33:32,Path of Exile,60061
2025-06-21T19:33:32,Fortnite,59440
2025-06-21T19:33:32,The Blood of Dawnwalker,50706
2025-06-21T19:33:32,Dota 2,44962
2025-06-21T19:33:32,Minecraft,38226
2025-06-21T19:33:32,Overwatch 2,36963
2025-06-21T19:33:32,Marvel Rivals,36736
2025-06-21T19:33:32,PEAK,34418
2025-06-21T19:33:32,World of Warcraft,34321
2025-06-21T19:33:32,Special Events,31134
2025-06-21T19:33:32,Dead by Daylight,31067
2025-06-21T19:33:32,Borderlands 4,27106
2025-06-21T19:33:32,REMATCH,25177
2025-06-21T19:33:32,EA Sports FC 25,24742
2025-06-21T19:33:32,DJs,22049
2025-06-21T19:33:32,World of Tanks,22095
2025-06-21T19:33:32,Hearthstone,20378
2025-06-21T19:33:32,Clash Royale,18464
2025-06-21T19:33:32,Virtual Casino,16807
2025-06-21T19:33:32,SCUM,15753
2025-06-21T19:33:32,Tom Clancy's Rainbow Six Siege X,15907
2025-06-21T19:33:32,Elden Ring: Nightreign,16150
2025-06-21T19:33:32,Dune: Awakening,15654
2025-06-21T19:33:32,Mario Kart World,15361
2025-06-21T19:33:32,PUBG: BATTLEGROUNDS,14560
2025-06-21T19:33:32,Fall Guys,14533
2025-06-21T19:33:32,Tibia,13465
2025-06-21T19:33:32,Shadowverse: Worlds Beyond,13084
2025-06-21T19:33:32,Hunt: Showdown 1896,12934
2025-06-21T19:33:32,Brawl Stars,12120
2025-06-21T19:33:32,Apex Legends,12650
2025-06-21T19:33:32,ROBLOX,12380
2025-06-21T19:33:32,Rust,12354
2025-06-21T19:33:32,Magic: The Gathering,12086
2025-06-21T19:33:32,Sports,11731
2025-06-21T19:33:32,Sea of Thieves,11255
2025-06-21T19:33:32,Chrono Odyssey,11076
2025-06-21T19:33:32,Music,10768
2025-06-21T19:33:32,Old School RuneScape,10179
2025-06-21T19:33:32,Escape from Tarkov,9939
2025-06-21T19:33:32,Grand Theft Auto IV,9967
2025-06-21T19:33:32,Art,9709
2025-06-21T19:33:32,Genshin Impact,9683
2025-06-21T19:33:32,ASMR,8457
2025-06-21T19:33:32,Clair Obscur: Expedition 33,8708
2025-06-21T19:33:32,Garena Free Fire,8509
2025-06-21T19:33:32,Slots,8270
2025-06-21T19:33:32,Street Fighter 6,8156
2025-06-21T19:33:32,GODDESS OF VICTORY: NIKKE,7803
2025-06-21T19:33:32,HELLDIVERS 2,7665
2025-06-21T19:33:32,Teamfight Tactics,7433
2025-06-21T19:33:32,Relic Guardian,7225
2025-06-21T19:33:32,Star Citizen,7166
2025-06-21T19:33:32,Retro,6843
2025-06-21T19:33:32,ELDEN RING,6812
2025-06-21T19:33:32,Death Stranding: Director's Cut,6688
2025-06-21T19:33:32,DayZ,6335
2025-06-21T19:33:32,Destiny 2,6202
2025-06-21T19:33:32,Gartic Phone,6129
2025-06-21T19:33:32,Call of Duty,6095
2025-06-21T19:33:32,Parcel Simulator,6019
2025-06-21T19:33:32,Heroes of Might and Magic III: The Restoration of Erathia,6121
2025-06-21T19:33:32,Chess,5942
2025-06-21T19:33:32,NBA 2K25,5905
2025-06-21T19:33:32,R.E.P.O.,5829
2025-06-21T19:33:32,Mobile Legends: Bang Bang,5760
2025-06-21T19:33:32,Trackmania,5668
2025-06-21T19:33:32,Red Dead Redemption 2,5514
2025-06-21T19:33:32,Rocket League,5436
2025-06-21T19:33:32,iRacing,5406
2025-06-21T19:33:32,Call of Duty: Black Ops 6,5421
2025-06-21T19:33:32,Albion Online,5414
2025-06-21T19:33:32,Lies of P,5290
2025-06-21T19:33:32,Always On,5113
2025-06-21T19:33:32,Slime Rancher,4996
2025-06-21T19:33:32,FINAL FANTASY XIV ONLINE,5018
2025-06-21T19:33:32,"Animals, Aquariums, and Zoos",4957
2025-06-21T19:33:32,RAIDOU Remastered: The Mystery of the Soulless Army,4948
2025-06-21T19:33:32,Pokémon Scarlet/Violet,4915
2025-06-21T19:33:32,StarCraft II,4891
2025-06-21T19:33:32,ARK: Survival Ascended,4892
2025-06-21T19:33:32,Etheria: Restart,4762
2025-06-21T19:33:32,Garry's Mod,4650
2025-06-21T19:33:32,"Pools, Hot Tubs, and Beaches",4602
2025-06-21T19:33:32,Arena Breakout: Infinite,4431
2025-06-21T19:33:32,Black Desert,4333
2025-06-21T19:33:32,Still Wakes the Deep,4389
2025-06-21T19:33:32,Age of Empires II,4405
2025-06-21T19:33:32,Stellar Blade,4056
2025-06-21T19:33:32,Crypto,4076
2025-06-21T19:33:32,Lost Ark,3835
2025-06-21T19:33:32,Talk Shows & Podcasts,3835
2025-06-21T19:33:32,Broken Arrow,3847
2025-06-21T19:33:42,Counter-Strike,642091
2025-06-21T19:33:42,Just Chatting,610382
2025-06-21T19:33:42,VALORANT,314157
2025-06-21T19:33:42,IRL,116094
2025-06-21T19:33:42,Grand Theft Auto V,109940
2025-06-21T19:33:42,League of Legends,103172
2025-06-21T19:33:42,Call of Duty: Warzone,69608
2025-06-21T19:33:42,Path of Exile,60061
2025-06-21T19:33:42,Fortnite,59440
2025-06-21T19:33:42,The Blood of Dawnwalker,50706
2025-06-21T19:33:42,Dota 2,44962
2025-06-21T19:33:42,Minecraft,38226
2025-06-21T19:33:42,Overwatch 2,36963
2025-06-21T19:33:42,Marvel Rivals,36736
2025-06-21T19:33:42,PEAK,34418
2025-06-21T19:33:42,World of Warcraft,34321
2025-06-21T19:33:42,Special Events,31134
2025-06-21T19:33:42,Dead by Daylight,31067
2025-06-21T19:33:42,Borderlands 4,27106
2025-06-21T19:33:42,REMATCH,25177
2025-06-21T19:33:42,EA Sports FC 25,24742
2025-06-21T19:33:42,DJs,22049
2025-06-21T19:33:42,World of Tanks,22095
2025-06-21T19:33:42,Hearthstone,20378
2025-06-21T19:33:42,Clash Royale,18464
2025-06-21T19:33:42,Virtual Casino,16807
2025-06-21T19:33:42,SCUM,15753
2025-06-21T19:33:42,Tom Clancy's Rainbow Six Siege X,15907
2025-06-21T19:33:42,Elden Ring: Nightreign,16150
2025-06-21T19:33:42,Dune: Awakening,15654
2025-06-21T19:33:42,Mario Kart World,15361
2025-06-21T19:33:42,PUBG: BATTLEGROUNDS,14560
2025-06-21T19:33:42,Fall Guys,14533
2025-06-21T19:33:42,Tibia,13465
2025-06-21T19:33:42,Shadowverse: Worlds Beyond,13084
2025-06-21T19:33:42,Hunt: Showdown 1896,12934
2025-06-21T19:33:42,Brawl Stars,12120
2025-06-21T19:33:42,Apex Legends,12650
2025-06-21T19:33:42,ROBLOX,12380
2025-06-21T19:33:42,Rust,12354
2025-06-21T19:33:42,Magic: The Gathering,12086
2025-06-21T19:33:42,Sports,11731
2025-06-21T19:33:42,Sea of Thieves,11255
2025-06-21T19:33:42,Chrono Odyssey,11076
2025-06-21T19:33:42,Music,10768
2025-06-21T19:33:42,Old School RuneScape,10179
2025-06-21T19:33:42,Escape from Tarkov,9939
2025-06-21T19:33:42,Grand Theft Auto IV,9967
2025-06-21T19:33:42,Art,9709
2025-06-21T19:33:42,Genshin Impact,9683
2025-06-21T19:33:42,ASMR,8457
2025-06-21T19:33:42,Clair Obscur: Expedition 33,8708
2025-06-21T19:33:42,Garena Free Fire,8509
2025-06-21T19:33:42,Slots,8270
2025-06-21T19:33:42,Street Fighter 6,8156
2025-06-21T19:33:42,GODDESS OF VICTORY: NIKKE,7803
2025-06-21T19:33:42,HELLDIVERS 2,7665
2025-06-21T19:33:42,Teamfight Tactics,7433
2025-06-21T19:33:42,Relic Guardian,7225
2025-06-21T19:33:42,Star Citizen,7166
2025-06-21T19:33:42,Retro,6843
2025-06-21T19:33:42,ELDEN RING,6812
2025-06-21T19:33:42,Death Stranding: Director's Cut,6688
2025-06-21T19:33:42,DayZ,6335
2025-06-21T19:33:42,Destiny 2,6202
2025-06-21T19:33:42,Gartic Phone,6129
2025-06-21T19:33:42,Call of Duty,6095
2025-06-21T19:33:42,Parcel Simulator,6019
2025-06-21T19:33:42,Heroes of Might and Magic III: The Restoration of Erathia,6121
2025-06-21T19:33:42,Chess,5942
2025-06-21T19:33:42,R.E.P.O.,5829
2025-06-21T19:33:42,NBA 2K25,5905
2025-06-21T19:33:42,Mobile Legends: Bang Bang,5760
2025-06-21T19:33:42,Trackmania,5668
2025-06-21T19:33:42,Red Dead Redemption 2,5514
2025-06-21T19:33:42,Rocket League,5436
2025-06-21T19:33:42,iRacing,5406
2025-06-21T19:33:42,Call of Duty: Black Ops 6,5421
2025-06-21T19:33:42,Albion Online,5414
2025-06-21T19:33:42,Lies of P,5290
2025-06-21T19:33:42,Always On,5113
2025-06-21T19:33:42,Slime Rancher,4996
2025-06-21T19:33:42,FINAL FANTASY XIV ONLINE,5018
2025-06-21T19:33:42,"Animals, Aquariums, and Zoos",4957
2025-06-21T19:33:42,RAIDOU Remastered: The Mystery of the Soulless Army,4948
2025-06-21T19:33:42,Pokémon Scarlet/Violet,4915
2025-06-21T19:33:42,StarCraft II,4891
2025-06-21T19:33:42,ARK: Survival Ascended,4892
2025-06-21T19:33:42,Etheria: Restart,4762
2025-06-21T19:33:42,Garry's Mod,4650
2025-06-21T19:33:42,"Pools, Hot Tubs, and Beaches",4602
2025-06-21T19:33:42,Arena Breakout: Infinite,4431
2025-06-21T19:33:42,Black Desert,4333
2025-06-21T19:33:42,Still Wakes the Deep,4389
2025-06-21T19:33:42,Age of Empires II,4405
2025-06-21T19:33:42,Stellar Blade,4056
2025-06-21T19:33:42,Crypto,4076
2025-06-21T19:33:42,Lost Ark,3835
2025-06-21T19:33:42,Talk Shows & Podcasts,3835
2025-06-21T19:33:42,Broken Arrow,3847
